timestamp,dht_temperature,thermocouple_temperature,humidity,light,rain
2025-01-28 01:38:51.930272,18.7,20.75,64.0,560.0,False
2025-01-28 01:38:58.023902,18.7,20.75,64.0,559.0,False
2025-01-28 01:39:04.080049,18.7,20.75,64.0,558.0,False
2025-01-28 01:39:10.144947,18.7,20.75,64.0,558.0,False
2025-01-28 01:39:16.214019,18.7,20.75,64.0,551.0,False
2025-01-28 01:39:22.287557,18.7,20.75,64.0,557.0,False
2025-01-28 01:39:28.375300,18.7,20.75,64.0,555.0,False
2025-01-28 01:39:34.455176,18.7,20.75,64.0,555.0,False
2025-01-28 01:39:40.555357,18.7,20.75,64.0,544.0,False
2025-01-28 01:39:46.627169,18.7,20.75,64.0,560.0,False
2025-01-28 01:39:52.696148,18.7,20.75,64.0,551.0,False
2025-01-28 01:39:58.766985,18.7,20.75,64.0,546.0,False
2025-01-28 01:40:04.851587,18.7,20.75,64.0,550.0,False
2025-01-28 01:40:10.935006,18.7,20.75,64.0,555.0,False
2025-01-28 01:40:16.997250,18.7,20.75,64.0,559.0,False
2025-01-28 01:40:23.072591,18.7,20.75,64.0,557.0,False
2025-01-28 01:40:29.142012,18.7,20.75,64.0,560.0,False
2025-01-28 01:40:35.224714,18.7,20.75,64.0,560.0,False
2025-01-28 01:40:41.306104,18.7,20.75,64.0,560.0,False
2025-01-28 01:40:47.386597,18.7,20.75,64.0,554.0,False
2025-01-28 01:40:53.491903,18.7,20.75,64.0,558.0,False
2025-01-28 01:40:59.557579,18.7,20.75,64.0,555.0,False
2025-01-28 01:41:05.635820,18.7,20.75,64.0,557.0,False
2025-01-28 01:41:11.722533,18.7,20.75,64.0,554.0,False
2025-01-28 01:41:17.781898,18.7,20.75,64.0,559.0,False
2025-01-28 01:41:23.867237,18.7,20.75,64.0,558.0,False
2025-01-28 01:41:29.916842,18.7,20.75,64.0,560.0,False
2025-01-28 01:41:35.991776,18.7,20.75,64.0,560.0,False
2025-01-28 01:41:42.049151,18.7,20.75,64.0,559.0,False
2025-01-28 01:41:48.112794,18.7,20.75,64.0,560.0,False
2025-01-28 01:41:54.200073,18.7,20.75,64.0,557.0,False
2025-01-28 01:42:00.271345,18.7,20.75,64.0,554.0,False
2025-01-28 01:42:06.367063,18.7,20.75,64.0,548.0,False
2025-01-28 01:42:12.455732,18.7,20.75,64.0,543.0,False
2025-01-28 01:42:18.521144,18.7,20.75,64.0,557.0,False
2025-01-28 01:42:24.577950,18.7,20.75,64.0,558.0,False
2025-01-28 01:42:30.648499,18.7,20.75,64.0,560.0,False
2025-01-28 01:42:36.718857,18.7,20.75,64.0,559.0,False
2025-01-28 01:42:42.800833,18.7,20.75,64.0,560.0,False
2025-01-28 01:42:48.890996,18.7,20.75,64.0,555.0,False
2025-01-28 01:42:54.952950,18.7,20.75,64.0,555.0,False
2025-01-28 01:43:01.022081,18.7,20.75,64.0,555.0,False
2025-01-28 01:43:07.103868,18.7,20.75,64.0,553.0,False
2025-01-28 01:43:13.190762,18.7,20.75,64.0,561.0,False
2025-01-28 01:43:19.280515,18.7,20.75,64.0,556.0,False
2025-01-28 01:43:25.369670,18.7,20.75,64.0,559.0,False
2025-01-28 01:43:31.450678,18.7,20.75,64.0,560.0,False
2025-01-28 01:43:37.521897,18.7,20.75,64.0,542.0,False
2025-01-28 01:43:43.593814,18.7,20.75,64.0,557.0,False
2025-01-28 01:43:49.676021,18.7,20.75,64.0,555.0,False
2025-01-28 01:43:55.727023,18.7,20.75,64.0,557.0,False
2025-01-28 01:44:01.801769,18.7,20.75,64.0,558.0,False
2025-01-28 01:44:07.874177,18.7,20.75,64.0,561.0,False
2025-01-28 01:44:13.952427,18.7,20.75,64.0,560.0,False
2025-01-28 01:44:20.044306,18.7,20.75,64.0,560.0,False
2025-01-28 01:44:26.117912,18.7,20.75,64.0,557.0,False
2025-01-28 01:44:32.203377,18.7,20.75,64.0,570.0,False
2025-01-28 01:44:38.272434,18.7,20.75,64.0,549.0,False
2025-01-28 01:44:44.347246,18.7,20.75,64.0,555.0,False
2025-01-28 01:44:50.426045,18.7,20.75,64.0,554.0,False
2025-01-28 01:44:56.511501,18.7,20.75,64.0,558.0,False
2025-01-28 01:45:02.589058,18.7,20.75,64.0,557.0,False
2025-01-28 01:45:08.638424,18.7,20.75,64.0,558.0,False
2025-01-28 01:45:14.717591,18.7,20.75,64.0,561.0,False
2025-01-28 01:45:20.808213,18.7,20.75,64.0,565.0,False
2025-01-28 01:45:26.859909,18.7,20.75,64.0,559.0,False
2025-01-28 01:45:32.933276,18.7,20.75,64.0,555.0,False
2025-01-28 01:45:39.018211,18.7,20.75,64.0,558.0,False
2025-01-28 01:45:45.086496,18.7,20.75,64.0,551.0,False
2025-01-28 01:45:51.157665,18.7,20.75,64.0,554.0,False
2025-01-28 01:45:57.235213,18.7,20.75,64.0,557.0,False
2025-01-28 01:46:03.311652,18.7,20.75,64.0,555.0,False
2025-01-28 01:46:09.376661,18.7,20.75,64.0,559.0,False
2025-01-28 01:46:15.444244,18.7,20.75,64.0,560.0,False
2025-01-28 01:46:21.532888,18.7,20.75,64.0,577.0,False
2025-01-28 01:46:27.614104,18.7,20.75,64.0,560.0,False
2025-01-28 01:46:33.678734,18.7,20.75,64.0,558.0,False
2025-01-28 01:46:39.775957,18.7,20.75,64.0,557.0,False
2025-01-28 01:46:45.858346,18.7,20.75,64.0,554.0,False
2025-01-28 01:46:51.950413,18.7,20.75,64.0,559.0,False
2025-01-28 01:46:58.029063,18.7,20.75,64.0,558.0,False
2025-01-28 01:47:04.107764,18.7,20.75,64.0,558.0,False
2025-01-28 01:47:10.183427,18.7,20.75,64.0,560.0,False
2025-01-28 01:47:16.256237,18.7,20.75,64.0,561.0,False
2025-01-28 01:47:22.341887,18.7,20.75,64.0,560.0,False
2025-01-28 01:47:28.431965,18.7,20.75,64.0,559.0,False
2025-01-28 01:47:34.512945,18.7,20.75,64.0,543.0,False
2025-01-28 01:47:40.581843,18.7,20.75,64.0,555.0,False
2025-01-28 01:47:46.664087,18.7,20.75,64.0,558.0,False
2025-01-28 01:47:52.733289,18.7,20.75,64.0,560.0,False
2025-01-28 01:47:58.806729,18.7,20.75,64.0,560.0,False
2025-01-28 01:48:04.890020,18.7,20.75,64.0,560.0,False
2025-01-28 01:48:10.953116,18.7,20.75,64.0,558.0,False
2025-01-28 01:48:17.018566,18.7,20.75,64.0,555.0,False
2025-01-28 01:48:23.091305,18.7,20.75,64.0,554.0,False
2025-01-28 01:48:29.182330,18.7,20.75,64.0,551.0,False
2025-01-28 01:48:35.242866,18.7,20.75,64.0,557.0,False
2025-01-28 01:48:41.317393,18.7,20.75,64.0,559.0,False
2025-01-28 01:48:47.388120,18.7,20.75,64.0,555.0,False
2025-01-28 01:48:53.467138,18.7,20.75,64.0,560.0,False
2025-01-28 01:48:59.548961,18.7,20.75,64.0,560.0,False
2025-01-28 01:49:05.617482,18.7,20.75,64.0,560.0,False
2025-01-28 01:49:11.690219,18.7,20.75,64.0,555.0,False
2025-01-28 01:49:17.755694,18.7,20.75,64.0,556.0,False
2025-01-28 01:49:23.832734,18.7,20.75,64.0,557.0,False
2025-01-28 01:49:29.910180,18.7,20.75,64.0,556.0,False
2025-01-28 01:49:35.988059,18.7,20.75,64.0,560.0,False
2025-01-28 01:49:42.038095,18.7,20.75,64.0,556.0,False
2025-01-28 01:49:48.090349,18.7,20.75,64.0,562.0,False
2025-01-28 01:49:54.155136,18.7,20.75,64.0,559.0,False
2025-01-28 01:50:00.204754,18.7,20.75,64.0,563.0,False
2025-01-28 01:50:06.281316,18.7,20.75,64.0,558.0,False
2025-01-28 01:50:12.346931,18.7,20.75,64.0,586.0,False
2025-01-28 01:50:18.418371,18.7,20.75,64.0,554.0,False
2025-01-28 01:50:24.486859,18.7,20.75,64.0,554.0,False
2025-01-28 01:50:30.559767,18.7,20.75,64.0,551.0,False
2025-01-28 01:50:36.656057,18.7,20.75,64.0,557.0,False
2025-01-28 01:50:42.730441,18.7,20.75,64.0,543.0,False
2025-01-28 01:50:48.825486,18.7,20.75,64.0,560.0,False
2025-01-28 01:50:54.917773,18.7,20.75,64.0,560.0,False
2025-01-28 01:51:00.983279,18.7,20.75,64.0,562.0,False
2025-01-28 01:51:07.065439,18.7,20.75,64.0,560.0,False
2025-01-28 01:51:13.158998,18.7,20.75,64.0,557.0,False
2025-01-28 01:51:19.238098,18.7,20.75,64.0,553.0,False
2025-01-28 01:51:25.321107,18.7,20.75,64.0,551.0,False
2025-01-28 01:51:31.405474,18.7,20.75,64.0,549.0,False
2025-01-28 01:51:37.482650,18.7,20.75,64.0,561.0,False
2025-01-28 01:51:43.565395,18.7,20.75,64.0,561.0,False
2025-01-28 01:51:49.626147,18.7,20.75,64.0,559.0,False
2025-01-28 01:51:55.708899,18.7,20.75,64.0,555.0,False
2025-01-28 01:52:01.784119,18.7,20.75,64.0,542.0,False
2025-01-28 01:52:07.847247,18.7,20.75,64.0,553.0,False
2025-01-28 01:52:13.916756,18.7,20.75,64.0,551.0,False
2025-01-28 01:52:19.983175,18.7,20.75,64.0,559.0,False
2025-01-28 01:52:26.054378,18.7,20.75,64.0,560.0,False
2025-01-28 01:52:32.125392,18.7,20.75,64.0,566.0,False
2025-01-28 01:52:38.189540,18.7,20.75,64.0,562.0,False
2025-01-28 01:52:44.255129,18.7,20.75,64.0,561.0,False
2025-01-28 01:52:50.326308,18.7,20.75,64.0,559.0,False
2025-01-28 01:52:56.397378,18.7,20.75,64.0,557.0,False
2025-01-28 01:53:02.464953,18.7,20.75,64.0,549.0,False
2025-01-28 01:53:08.533036,18.7,20.75,64.0,554.0,False
2025-01-28 01:53:14.619393,18.7,20.75,64.0,555.0,False
2025-01-28 01:53:20.697206,18.7,20.75,64.0,557.0,False
2025-01-28 01:53:26.770561,18.7,20.75,64.0,559.0,False
2025-01-28 01:53:32.863453,18.7,20.75,64.0,560.0,False
2025-01-28 01:53:38.935693,18.7,20.75,64.0,560.0,False
2025-01-28 01:53:44.997173,18.7,20.75,64.0,560.0,False
2025-01-28 01:53:51.057585,18.7,20.75,64.0,559.0,False
2025-01-28 01:53:57.144128,18.7,20.75,64.0,557.0,False
2025-01-28 01:54:03.195586,18.7,20.75,64.0,555.0,False
2025-01-28 01:54:09.276952,18.7,20.75,64.0,551.0,False
2025-01-28 01:54:15.338646,18.7,20.75,64.0,557.0,False
2025-01-28 01:54:21.418370,18.7,20.75,64.0,550.0,False
2025-01-28 01:54:27.508742,18.7,20.75,64.0,557.0,False
2025-01-28 01:54:33.576178,18.7,20.75,64.0,559.0,False
2025-01-28 01:54:39.638805,18.7,20.75,64.0,561.0,False
2025-01-28 01:54:45.717328,18.7,20.75,64.0,560.0,False
2025-01-28 01:54:51.809225,18.7,20.75,64.0,559.0,False
2025-01-28 01:54:57.888019,18.7,20.75,64.0,556.0,False
2025-01-28 01:55:03.958140,18.7,20.75,64.0,557.0,False
2025-01-28 01:55:10.037064,18.7,20.75,64.0,554.0,False
2025-01-28 01:55:16.124092,18.7,20.75,64.0,556.0,False
2025-01-28 01:55:22.194943,18.7,20.75,64.0,557.0,False
2025-01-28 01:55:28.289401,18.7,20.75,64.0,542.0,False
2025-01-28 01:55:34.350643,18.7,20.75,64.0,557.0,False
2025-01-28 01:55:40.432976,18.7,20.75,64.0,554.0,False
2025-01-28 01:55:46.504606,18.7,20.75,64.0,551.0,False
2025-01-28 01:55:52.581369,18.7,20.75,64.0,555.0,False
2025-01-28 01:55:58.639292,18.7,20.75,64.0,555.0,False
2025-01-28 01:56:04.705604,18.7,20.75,64.0,558.0,False
2025-01-28 01:56:10.788283,18.7,20.75,64.0,559.0,False
2025-01-28 01:56:16.878193,18.7,20.75,64.0,560.0,False
2025-01-28 01:56:22.945253,18.7,20.75,64.0,560.0,False
2025-01-28 01:56:29.018068,18.7,20.75,64.0,558.0,False
2025-01-28 01:56:35.095998,18.7,20.75,64.0,557.0,False
2025-01-28 01:56:41.175083,18.7,20.75,64.0,553.0,False
2025-01-28 01:56:47.272399,18.7,20.75,64.0,555.0,False
2025-01-28 01:56:53.351407,18.7,20.75,64.0,553.0,False
2025-01-28 01:56:59.441255,18.7,20.75,64.0,553.0,False
2025-01-28 01:57:05.516486,18.7,20.75,64.0,557.0,False
2025-01-28 01:57:11.577852,18.7,20.75,64.0,560.0,False
2025-01-28 01:57:17.646179,18.7,20.75,64.0,561.0,False
2025-01-28 01:57:23.725414,18.7,20.75,64.0,560.0,False
2025-01-28 01:57:29.817118,18.7,20.75,64.0,559.0,False
2025-01-28 01:57:35.888626,18.7,20.75,64.0,555.0,False
2025-01-28 01:57:41.965183,18.7,20.75,64.0,554.0,False
2025-01-28 01:57:48.053377,18.7,20.75,64.0,555.0,False
2025-01-28 01:57:54.119472,18.7,20.75,64.0,557.0,False
2025-01-28 01:58:00.198348,18.7,20.75,64.0,558.0,False
2025-01-28 01:58:06.266886,18.7,20.75,64.0,558.0,False
2025-01-28 01:58:12.346113,18.7,20.75,64.0,562.0,False
2025-01-28 01:58:18.423089,18.7,20.75,64.0,560.0,False
2025-01-28 01:58:24.497967,18.7,20.75,64.0,560.0,False
2025-01-28 01:58:30.574856,18.7,20.75,64.0,560.0,False
2025-01-28 01:58:36.673312,18.7,20.75,64.0,560.0,False
2025-01-28 01:58:42.749278,18.7,20.75,64.0,556.0,False
2025-01-28 01:58:48.797581,18.7,20.75,64.0,553.0,False
2025-01-28 01:58:54.882878,18.7,20.75,64.0,560.0,False
2025-01-28 01:59:00.971731,18.7,20.75,64.0,554.0,False
2025-01-28 01:59:07.045790,18.7,20.75,64.0,554.0,False
2025-01-28 01:59:13.118909,18.7,20.75,64.0,558.0,False
2025-01-28 01:59:19.174481,18.7,20.75,64.0,560.0,False
2025-01-28 01:59:25.235533,18.7,20.75,64.0,541.0,False
2025-01-28 01:59:31.303736,18.7,20.75,64.0,550.0,False
2025-01-28 01:59:37.373755,18.7,20.75,64.0,556.0,False
2025-01-28 01:59:43.453497,18.7,20.75,64.0,558.0,False
2025-01-28 01:59:49.520850,18.7,20.75,64.0,544.0,False
2025-01-28 01:59:55.605103,18.7,20.75,64.0,560.0,False
2025-01-28 02:00:01.668532,18.7,20.75,64.0,561.0,False
2025-01-28 02:00:07.743973,18.7,20.75,64.0,560.0,False
2025-01-28 02:00:13.824898,18.7,20.75,64.0,558.0,False
2025-01-28 02:00:19.905570,18.7,20.75,64.0,546.0,False
2025-01-28 02:00:25.977764,18.7,20.75,64.0,557.0,False
2025-01-28 02:00:32.060933,18.7,20.75,64.0,557.0,False
