Timestamp,Temperature,Humidity,Pressure,Rain Sensor,Light Sensor,Wind Speed,Wind Bearing
2025-02-11 09:47:44,17.93,73.6,1025.17,3344,1568,47.0,292.0
2025-02-11 09:47:46,17.93,73.57,1025.17,3329,1425,47.0,292.0
2025-02-11 09:47:48,17.93,73.53,1025.18,3344,1313,47.0,292.0
2025-02-11 09:47:50,17.93,73.5,1025.16,3344,1456,47.0,292.0
2025-02-11 09:47:52,17.94,73.51,1025.15,3344,1409,47.0,292.0
2025-02-11 09:47:54,17.94,73.55,1025.16,3345,1425,47.0,292.0
2025-02-11 09:47:56,17.94,73.53,1025.15,3344,1440,47.0,292.0
2025-02-11 09:47:58,17.96,73.54,1025.14,3344,1488,47.0,292.0
2025-02-11 09:48:00,17.97,73.61,1025.16,3328,1456,47.0,292.0
2025-02-11 09:48:02,17.97,73.61,1025.14,3344,1424,47.0,292.0
2025-02-11 09:48:04,17.96,73.58,1025.18,3280,1489,47.0,292.0
2025-02-11 09:48:06,17.98,73.64,1025.16,3345,1504,47.0,292.0
2025-02-11 09:48:08,17.98,73.68,1025.18,3329,1440,47.0,292.0
2025-02-11 09:48:11,17.99,73.73,1025.15,3329,1441,47.0,292.0
2025-02-11 09:48:13,18.01,73.83,1025.16,3329,1456,47.0,292.0
2025-02-11 09:48:15,18.02,73.93,1025.18,3344,1441,47.0,292.0
2025-02-11 09:48:17,18.03,73.89,1025.14,3345,1408,47.0,292.0
2025-02-11 09:48:19,18.02,73.82,1025.18,3312,1457,47.0,292.0
2025-02-11 09:48:21,18.02,73.71,1025.13,3344,1456,47.0,292.0
2025-02-11 09:48:23,18.01,73.63,1025.15,3344,1424,47.0,292.0
2025-02-11 09:48:25,18.01,73.56,1025.17,3344,1376,47.0,292.0
2025-02-11 09:48:27,18.0,73.52,1025.15,3329,1441,47.0,292.0
2025-02-11 09:48:29,18.01,73.49,1025.15,3344,1456,47.0,292.0
2025-02-11 09:48:31,18.02,73.46,1025.12,3345,1393,47.0,292.0
2025-02-11 09:48:33,18.03,73.54,1025.17,3329,1392,47.0,292.0
2025-02-11 09:48:35,18.05,73.67,1025.17,3328,1456,47.0,292.0
2025-02-11 09:48:37,18.04,73.7,1025.14,3345,1456,47.0,292.0
2025-02-11 09:48:39,18.05,73.7,1025.16,3345,1409,47.0,292.0
2025-02-11 09:48:41,18.05,73.65,1025.18,3344,1409,47.0,292.0
2025-02-11 09:48:43,18.07,73.59,1025.17,3328,1473,47.0,292.0
2025-02-11 09:48:45,18.1,73.72,1025.13,3328,1472,47.0,292.0
2025-02-11 09:48:47,18.12,73.83,1025.16,3345,1457,47.0,291.0
2025-02-11 09:48:49,18.12,73.86,1025.17,3344,1440,47.0,292.0
2025-02-11 09:48:51,18.12,73.86,1025.15,3344,1472,47.0,292.0
2025-02-11 09:48:53,18.12,73.76,1025.13,3344,1520,47.0,292.0
2025-02-11 09:48:55,18.13,73.72,1025.11,3345,1473,47.0,292.0
2025-02-11 09:48:57,18.15,73.66,1025.15,3329,1441,47.0,292.0
2025-02-11 09:48:59,18.15,73.63,1025.15,3344,1472,47.0,292.0
2025-02-11 09:49:01,18.15,73.71,1025.15,3344,1505,47.0,292.0
2025-02-11 09:49:03,18.15,73.72,1025.18,3328,1473,47.0,292.0
2025-02-11 09:49:05,18.14,73.67,1025.15,3344,1313,47.0,292.0
